trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN005210F510518553,07:39:00,07:45:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F510518553,08:22:00,08:30:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F510518553,09:26:00,09:29:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F510518553,10:13:00,10:13:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F440448554,06:26:00,06:26:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F440448554,06:54:00,06:57:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F440448554,07:24:00,07:29:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F440448554,07:39:00,07:44:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F440448554,08:22:00,08:30:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F440448554,09:26:00,09:29:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F440448554,10:13:00,10:13:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F430438557,05:37:00,05:37:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F430438557,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F430438557,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F430438557,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F430438557,07:34:00,07:43:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F430438557,08:40:00,08:43:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F430438557,09:28:00,09:28:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F490498555,05:36:00,05:36:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F490498555,06:04:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F490498555,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F490498555,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F490498555,07:34:00,07:42:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F490498555,08:29:00,08:32:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F490498555,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F450458551,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F450458551,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F450458551,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F450458551,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F450458551,07:34:00,07:42:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F450458551,08:29:00,08:32:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F450458551,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F45045~TGP90754,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F45045~TGP90754,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F45045~TGP90754,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F45045~TGP90754,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F45045~TGP90754,07:34:00,07:42:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F45045~TGP90754,08:29:00,08:32:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F45045~TGP90754,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F43043~TGF90756,05:37:00,05:37:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F43043~TGF90756,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F43043~TGF90756,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F43043~TGF90756,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F43043~TGF90756,07:34:00,07:43:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F43043~TGF90756,08:40:00,08:43:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F43043~TGF90756,09:28:00,09:28:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F48048~TGF90753,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F48048~TGF90753,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F48048~TGF90753,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F48048~TGF90753,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F48048~TGF90753,07:34:00,07:43:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F48048~TGF90753,08:40:00,08:43:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F48048~TGF90753,09:28:00,09:28:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F480488550,05:39:00,05:39:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F480488550,06:06:00,06:09:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F480488550,06:39:00,06:44:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F480488550,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F480488550,07:34:00,07:43:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F480488550,08:40:00,08:43:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F480488550,09:28:00,09:28:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005210F050058549,05:48:00,05:48:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F050058549,06:40:00,06:45:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005210F050058549,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005210F050058549,07:34:00,07:40:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005210F050058549,08:29:00,08:32:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005210F050058549,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87471003,5,"",0,0,
OCESN005210F05005~TGF90752,05:48:00,05:48:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F05005~TGF90752,06:40:00,06:45:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005210F05005~TGF90752,06:55:00,07:01:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005210F05005~TGF90752,07:34:00,07:40:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005210F05005~TGF90752,08:29:00,08:32:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005210F05005~TGF90752,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87471003,5,"",0,0,
OCESN005226F510518579,11:25:00,11:25:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005226F510518579,11:51:00,11:54:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005226F510518579,12:24:00,12:38:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005226F510518579,12:50:00,13:02:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005226F510518579,13:34:00,13:40:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005226F510518579,14:30:00,14:33:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005226F510518579,15:02:00,15:05:00,StopPoint:OCETGV INOUI-87478404,6,"",0,0,
OCESN005226F510518579,15:29:00,15:29:00,StopPoint:OCETGV INOUI-87471003,7,"",0,0,
OCESN005226F550558582,11:22:00,11:22:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005226F550558582,11:53:00,11:56:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005226F550558582,12:24:00,12:38:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005226F550558582,12:49:00,13:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005226F550558582,13:34:00,13:42:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005226F550558582,14:31:00,14:34:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005226F550558582,15:00:00,15:03:00,StopPoint:OCETGV INOUI-87478404,6,"",0,0,
OCESN005226F550558582,15:25:00,15:25:00,StopPoint:OCETGV INOUI-87471003,7,"",0,0,
OCESN005226F570578581,11:22:00,11:22:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005226F570578581,11:53:00,11:56:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005226F570578581,12:24:00,12:38:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005226F570578581,12:49:00,13:01:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005226F570578581,13:34:00,13:38:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005226F570578581,14:31:00,14:34:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005226F570578581,15:00:00,15:03:00,StopPoint:OCETGV INOUI-87478404,6,"",0,0,
OCESN005226F570578581,15:25:00,15:25:00,StopPoint:OCETGV INOUI-87471003,7,"",0,0,
OCESN005210F500508558,06:26:00,06:26:00,StopPoint:OCETGV INOUI-87223263,0,"",0,0,
OCESN005210F500508558,06:54:00,06:57:00,StopPoint:OCETGV INOUI-87313882,1,"",0,0,
OCESN005210F500508558,07:24:00,07:29:00,StopPoint:OCETGV INOUI-87271494,2,"",0,0,
OCESN005210F500508558,07:39:00,07:45:00,StopPoint:OCETGV INOUI-87111849,3,"",0,0,
OCESN005210F500508558,08:22:00,08:30:00,StopPoint:OCETGV INOUI-87393702,4,"",0,0,
OCESN005210F500508558,09:26:00,09:29:00,StopPoint:OCETGV INOUI-87396002,5,"",0,0,
OCESN005210F500508558,10:13:00,10:13:00,StopPoint:OCETGV INOUI-87471003,6,"",0,0,
OCESN005240F530538588,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F530538588,18:09:00,18:18:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F530538588,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F530538588,19:04:00,19:21:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F530538588,20:17:00,20:23:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F530538588,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F530538588,21:40:00,21:43:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F530538588,22:18:00,22:18:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005240F470478587,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F470478587,18:11:00,18:16:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F470478587,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F470478587,19:02:00,19:05:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F470478587,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F470478587,20:35:00,20:43:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F470478587,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F470478587,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005040F040048306,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005040F040048306,18:11:00,18:16:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005040F040048306,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005040F040048306,19:02:00,19:05:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005040F040048306,19:57:00,20:00:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005040F040048306,20:35:00,20:43:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005040F040048306,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005040F040048306,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005240F510518589,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F510518589,18:09:00,18:18:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F510518589,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F510518589,19:04:00,19:13:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F510518589,20:06:00,20:10:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F510518589,20:40:00,20:43:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F510518589,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F510518589,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005202F780788547,06:15:00,06:15:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005202F780788547,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005202F780788547,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005202F780788547,07:18:00,07:25:00,StopPoint:OCETGV INOUI-87313882,3,"",0,0,
OCESN005202F780788547,07:56:00,07:56:00,StopPoint:OCETGV INOUI-87271494,4,"",0,0,
OCESN005240F520528584,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F520528584,18:09:00,18:18:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F520528584,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F520528584,19:04:00,19:21:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F520528584,20:17:00,20:25:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F520528584,20:56:00,20:59:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F520528584,21:39:00,21:42:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F520528584,22:17:00,22:17:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005240F460468586,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F460468586,18:11:00,18:16:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F460468586,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F460468586,19:04:00,19:12:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F460468586,20:04:00,20:07:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F460468586,20:40:00,20:43:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F460468586,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F460468586,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005240F500508585,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005240F500508585,18:09:00,18:18:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005240F500508585,18:28:00,18:32:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005240F500508585,19:04:00,19:13:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005240F500508585,20:06:00,20:10:00,StopPoint:OCETGV INOUI-87571240,4,"",0,0,
OCESN005240F500508585,20:40:00,20:43:00,StopPoint:OCETGV INOUI-87575001,5,"",0,0,
OCESN005240F500508585,21:22:00,21:25:00,StopPoint:OCETGV INOUI-87583005,6,"",0,0,
OCESN005240F500508585,22:01:00,22:01:00,StopPoint:OCETGV INOUI-87581009,7,"",0,0,
OCESN005202F99099~TGF90751,06:15:00,06:15:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005202F99099~TGF90751,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005202F99099~TGF90751,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005202F99099~TGF90751,07:18:00,07:25:00,StopPoint:OCETGV INOUI-87313882,3,"",0,0,
OCESN005202F99099~TGF90751,07:56:00,07:56:00,StopPoint:OCETGV INOUI-87271494,4,"",0,0,
OCESN005224F220228571,09:43:00,09:43:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F220228571,10:10:00,10:13:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F220228571,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F220228571,11:14:00,11:19:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F220228571,11:28:00,11:32:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F220228571,12:04:00,12:11:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F220228571,13:04:00,13:07:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F220228571,13:56:00,13:59:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F220228571,14:36:00,14:36:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005224F270278568,09:32:00,09:32:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F270278568,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F270278568,10:13:00,10:18:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F270278568,10:58:00,11:03:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F270278568,11:12:00,11:22:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F270278568,12:04:00,12:12:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F270278568,13:06:00,13:10:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F270278568,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F270278568,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005224F240248569,09:32:00,09:32:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F240248569,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F240248569,10:13:00,10:18:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F240248569,10:59:00,11:04:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F240248569,11:13:00,11:17:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F240248569,12:04:00,12:08:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F240248569,13:06:00,13:10:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F240248569,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F240248569,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005224F250258572,09:32:00,09:32:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F250258572,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F250258572,10:13:00,10:18:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F250258572,10:59:00,11:04:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F250258572,11:13:00,11:23:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F250258572,12:06:00,12:12:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F250258572,13:06:00,13:10:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F250258572,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F250258572,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005214F51051~TGF90758,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005214F51051~TGF90758,08:43:00,08:48:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005214F51051~TGF90758,08:58:00,09:02:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005214F51051~TGF90758,09:34:00,09:42:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005214F51051~TGF90758,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005214F51051~TGF90758,11:09:00,11:12:00,StopPoint:OCETGV INOUI-87484006,5,"",0,0,
OCESN005214F51051~TGF90758,11:50:00,11:50:00,StopPoint:OCETGV INOUI-87481002,6,"",0,0,
OCESN005214F49049~TGF90757,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005214F49049~TGF90757,08:43:00,08:48:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005214F49049~TGF90757,08:58:00,09:02:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005214F49049~TGF90757,09:34:00,09:37:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005214F49049~TGF90757,10:33:00,10:36:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005214F49049~TGF90757,11:13:00,11:16:00,StopPoint:OCETGV INOUI-87484006,5,"",0,0,
OCESN005214F49049~TGF90757,11:54:00,11:54:00,StopPoint:OCETGV INOUI-87481002,6,"",0,0,
OCESN005214F490498560,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005214F490498560,08:43:00,08:48:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005214F490498560,08:58:00,09:02:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005214F490498560,09:34:00,09:37:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005214F490498560,10:33:00,10:36:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005214F490498560,11:13:00,11:16:00,StopPoint:OCETGV INOUI-87484006,5,"",0,0,
OCESN005214F490498560,11:54:00,11:54:00,StopPoint:OCETGV INOUI-87481002,6,"",0,0,
OCESN005214F510518562,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005214F510518562,08:43:00,08:48:00,StopPoint:OCETGV INOUI-87271494,1,"",0,0,
OCESN005214F510518562,08:58:00,09:02:00,StopPoint:OCETGV INOUI-87111849,2,"",0,0,
OCESN005214F510518562,09:34:00,09:42:00,StopPoint:OCETGV INOUI-87393702,3,"",0,0,
OCESN005214F510518562,10:29:00,10:32:00,StopPoint:OCETGV INOUI-87396002,4,"",0,0,
OCESN005214F510518562,11:09:00,11:12:00,StopPoint:OCETGV INOUI-87484006,5,"",0,0,
OCESN005214F510518562,11:50:00,11:50:00,StopPoint:OCETGV INOUI-87481002,6,"",0,0,
OCESN005224F25025~TGF90765,09:32:00,09:32:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F25025~TGF90765,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F25025~TGF90765,10:13:00,10:18:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F25025~TGF90765,10:59:00,11:04:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F25025~TGF90765,11:13:00,11:23:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F25025~TGF90765,12:06:00,12:12:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F25025~TGF90765,13:06:00,13:10:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F25025~TGF90765,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F25025~TGF90765,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005224F22022~TGF90764,09:43:00,09:43:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F22022~TGF90764,10:10:00,10:13:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F22022~TGF90764,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F22022~TGF90764,11:14:00,11:19:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F22022~TGF90764,11:28:00,11:32:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F22022~TGF90764,12:04:00,12:11:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F22022~TGF90764,13:04:00,13:07:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F22022~TGF90764,13:56:00,13:59:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F22022~TGF90764,14:36:00,14:36:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005224F24024~TGP90762,09:32:00,09:32:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
OCESN005224F24024~TGP90762,09:57:00,10:00:00,StopPoint:OCETGV INOUI-87345009,1,"",0,0,
OCESN005224F24024~TGP90762,10:13:00,10:18:00,StopPoint:OCETGV INOUI-87342014,2,"",0,0,
OCESN005224F24024~TGP90762,10:59:00,11:04:00,StopPoint:OCETGV INOUI-87271494,3,"",0,0,
OCESN005224F24024~TGP90762,11:13:00,11:17:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005224F24024~TGP90762,12:04:00,12:08:00,StopPoint:OCETGV INOUI-87393702,5,"",0,0,
OCESN005224F24024~TGP90762,13:06:00,13:10:00,StopPoint:OCETGV INOUI-87571240,6,"",0,0,
OCESN005224F24024~TGP90762,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87484006,7,"",0,0,
OCESN005224F24024~TGP90762,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87481002,8,"",0,0,
OCESN005214F140148564,07:09:00,07:09:00,StopPoint:OCETGV INOUI-87286005,0,"",0,0,
