trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN008863F2102123209,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008863F2102123209,06:38:00,06:38:00,StopPoint:OCETGV INOUI-87393702,1,"",0,0,
OCESN008863F2102123209,07:30:00,07:33:00,StopPoint:OCETGV INOUI-87396002,2,"",0,0,
OCESN008863F2102123209,08:10:00,08:13:00,StopPoint:OCETGV INOUI-87484006,3,"",0,0,
OCESN008863F2102123209,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87481002,4,"",0,0,
OCESN008803F06006~TGF114211,07:44:00,07:44:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008803F06006~TGF114211,08:48:00,08:50:00,StopPoint:OCETGV INOUI-87396408,1,"",0,0,
OCESN008803F06006~TGF114211,09:10:00,09:13:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008803F06006~TGF114211,09:50:00,09:50:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008811F14014~TGF114196,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008811F14014~TGF114196,16:10:00,16:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008811F14014~TGF114196,16:51:00,16:51:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008879F1301387148,15:38:00,15:38:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008879F1301387148,16:34:00,16:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008879F1301387148,17:14:00,17:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008879F1301387148,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008871F18018~TGF114592,10:38:00,10:38:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008871F18018~TGF114592,11:34:00,11:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008871F18018~TGF114592,12:14:00,12:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008871F18018~TGF114592,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008825F1401477386,20:48:00,20:48:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008825F1401477386,22:10:00,22:13:00,StopPoint:OCETGV-87484006,1,"",0,0,
OCESN008825F1401477386,22:50:00,22:50:00,StopPoint:OCETGV-87481002,2,"",0,0,
OCESN008881F0400457020,16:48:00,16:48:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008881F0400457020,18:10:00,18:13:00,StopPoint:OCETGV-87484006,1,"",0,0,
OCESN008881F0400457020,18:51:00,18:51:00,StopPoint:OCETGV-87481002,2,"",0,0,
OCESN008121F1401486293,12:44:00,12:44:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008121F1401486293,14:06:00,14:13:00,StopPoint:OCETGV-87484006,1,"",0,0,
OCESN008121F1401486293,14:50:00,14:50:00,StopPoint:OCETGV-87481002,2,"",0,0,
OCESN008827F1401486351,21:01:00,21:01:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008827F1401486351,22:23:00,22:34:00,StopPoint:OCETGV-87484006,1,"",0,0,
